,Unnamed: 0,class,problem,code,answer
1644,1644,1,"총 4팀이 참가하는 쇼트트랙 경기에서 영철이의 팀이 1등으로 들어왔다면, 영철이의 팀 뒤에는 총 몇 개의 팀이 있나요?","a = 4
b = 1
y = a - b
print(y)",4
1645,1645,8,"한 변의 길이가 19cm인 평행사변형이 있습니다. 이 평행사변형의 둘레가 92cm라고 한다면, 다른 한 변의 길이는 얼마일까요?","a = 19
b = 92
y = b / 2 - a
print(y)",16
1646,1646,8,둘레가 84센티미터인 정사각형이 있습니다. 이 정사각형의 한 변의 길이는 몇 센티미터인가요?,"a = 4
b = 84
y = b / a
print(y)",20
1647,1647,1,"세형이는 시골에 가는 데 기차를 2시간 동안 타고, 버스를 9시간 동안 타고 갔습니다. 시골에 도착한 시각이 오후 8시였다면 집에서 출발한 시각은 오후 몇 시입니까?","a = 2
b = 9
c = 8
y = c - (a + b)
print(y)",4
1648,1648,6,"귤을 6명에게 똑같이 나누어 주어야 할 것을 잘못하여 24명에게 똑같이 나누어 주었더니 한 사람당 7개씩 주고 7개가 남았습니다. 귤을 제대로 8명에게 나누어 준다면, 한 사람당 최대한 몇 개씩 가지게 됩니까?","a = 6
b = 24
c = 7
d = 7
y = (c * b + d) // a
print(y)",8
1649,1649,1,"서영이네 반 학생은 남학생이 42명, 여학생이 43명이고 그중에서 안경을 쓴 학생은 15명입니다. 서영이네 반 학생들 중에 안경을 쓰지 않는 학생은 몇 명일까요?","a = 42
b = 43
c = 15
y = a + b - c
print(y)",23
1650,1650,8,"가로가 세로의 5배인 직사각형의 가로가 20.52m 일 때, 넓이는 몇 제곱미터인지 소수점 둘째자리까지 구하시오","a = 5
b = 4
c = 20.52
y = c * (c / a)
print(""{:.2f}"".format(y))",59.14
1651,1651,8,한 변이 10cm 인 정사각형 모양의 책의 둘레를 구하시오.,"a = 10
b = 4
y = a * b
print(y)",88
1652,1652,1,어떤 사탕 981g을 먹으면 지방을 48g 먹는 것이라고 합니다. 이 사탕을 360g 먹었다면 지방을 몇 g 먹은 것일까요?,"a = 981
b = 48
c = 360
y = (b / a) * c
print(y)",36
1653,1653,3,"숫자 카드 3, 7, 9가 있습니다. 카드를 한 번씩만 사용하여 한 자리 수 A와 두 자리 수 B를 만들었을 때 식 6 * A = B 을 만족하는 B를 구하세요.","from itertools import permutations

a = [3, 7, 9]
b = 6
c = list(permutations(a, 3))
for i in c:
    if b * i[0] == (i[1] * 10 + i[2]):
        y = i[1] * 10 + i[2]
print(y)",72
1654,1654,1,쿠폰 16장을 모으면 치킨 1마리로 바꿀 수 있습니다. 미주는 치킨 1마리로 바꿨고 재석이는 미주보다 1마리 더 바꾸었습니다. 재석이가 치킨으로 바꾼 쿠폰은 몇 장입니까?,"a = 16
b = 1
c = 1
y = a * (b + c)
print(y)",45
1655,1655,1,공원에 자전거가 4대가 있습니다. 잠시 후에 자전거 3대가 공원을 빠져나갔습니다. 공원에 남아 있는 자전거는 몇 대 인지 구해보세요.,"a = 4
b = 3
y = a - b
print(y)",3
1656,1656,8,"가로가 75센티미터, 세로가 20센티미터인 직사각형이 있습니다. 이 직사각형에서 서로 다른 두 변의 차는 몇 센티미터 일까요?","a = 75
b = 20
y = abs(a - b)
print(y)",14
1657,1657,5,"어떤 그릇에 물을 가득 채우려면 컵 A로는 1번 부어야 하고, 컵 B로는 20번을 부어야 합니다. 컵 A의 들이는 컵 B의 들이의 몇 배입니까?","a = 1
b = 20
y = (1/a) / (1/b)
print(y)",9
1658,1658,5,"14 이 9개, 1 이 1개, 0.1 이 5개, 0.01 이 1개인 수는 몇인지 구하시오","a = 14 * 9
b = 1 * 1
c = 0.1 * 5
d = 0.01 * 1
y = a + b + c + d
print(y)",92.31
1659,1659,5,"두 자연수A,B의 합은 57이고 큰 수를 작은 수로 나눈다면 몫이 5입니다. 두 수A,B의 차를 구하시오.","a = 57
b = 5
y = abs((a // (b + 1))*b - a // (b + 1))
print(y)",25
1660,1660,8,"가로가 14센티미터, 세로가 36센티미터인 직사각형이 있습니다. 이 직사각형의 둘레는 몇 센티미터 입니까?","a = 14
b = 36
y = a * 2 + b * 2
print(y)",58
1661,1661,8,한 변의 길이가 2cm인 정구각형을 밑면으로 하는 각기둥의 모든 모서리의 길이의 합이 112cm일 때 각기둥의 높이는 몇 cm일까요?,"a = 2
b = 9
c = 112
y = (c - a * b * 2) // b
print(y)",6
1662,1662,8,한 변의 길이가 14센티미터인 정삼각형의 둘레의 길이를 구하세요.,"a = 14
b = 3
y = a * b
print(y)",39
1663,1663,8,한 변의 길이가 21센티미터인 정육각형을 밑면으로 하는 각기둥의 모든 모서리의 길이의 합이 274센티미터일 때 각기둥의 높이는 몇 센티미터일까요?,"a = 21
b = 6
c = 274
y = (c - a * b * 2) // b
print(y)",5
1664,1664,4,"각도 20°, 41°, 11°가 있습니다. 이중에서, 가장 큰 각도와 가장 작은 각도의 차를 구하시오.","a = [20, 41, 11]
y = max(a) - min(a)
print(y)",48
1665,1665,4,1부터 9까지의 수 중에서 다음 식 A*9 > 16를 만족하는 수는 모두 몇 개 일까요?,"a = 1
b = 9
c = 9
d = 16
y = 0
for i in range(a, b + 1):
    if i > (d / c):
        y += 1
print(y)",4
1666,1666,3,"4장의 숫자 카드 1, 8, 6, 2 중에서 2장을 골라 한 번씩만 사용하여 AB/2 와 같은 나눗셈식을 만들려고 합니다. 만든 나눗셈의 몫이 가장 작을 때의 몫을 구하시오.","from itertools import permutations

a = ['1', '8', '6', '2']
b = int(min(map(''.join, permutations(a, 2))))
c = 2
y = b // c
print(y)",6
1667,1667,8,한 변의 길이가 7.9센티미터인 정사각형이 있습니다. 이 정사각형의 둘레는 몇 센티미터인가요?,"a = 7.9
b = 4
y = a * b
print(y)",23.20
1668,1668,1,곶감 한 궤는 12개입니다. 곶감 443개는 몇 궤인가요?,"a = 12
b = 443
y = b // a
print(y)",30
1669,1669,8,"가로의 길이가 5센티미터, 세로의 길이가 4센티미터인 직사각형이 있습니다. 이 직사각형의 넓이를 구하시오.","a = 5
b = 4
y = a * b
print(y)",45
1670,1670,1,가루는 싸인펜 57자루 중에서 8/3을 누나에게 주었습니다.누나에게 준 싸인펜은 몇 자루인가요?,"a = 57
b = 8/ 3
y = int(a * b)
print(y)",12
1671,1671,1,"도로가에 가로등 7개를 11m간격으로 세웠습니다. 도로의 처음과 끝에도 가로등을 세웠다면 도로의 총 길이는 몇m 입니까? (단, 가로등의 두께는 생각하지 않습니다.)","a = 7
b = 11
y = (a - 1) * b
print(y)",126
1672,1672,1,설탕 81.81kg을 한 봉지에 1.26kg씩 담아 팔려고 합니다. 설탕을 남김없이 봉지에 담아 모두 팔려면 설탕은 적어도 몇 kg 더 필요한지 구해 보세요.,"from math import ceil

a = 81.81
b = 1.26
c = ceil(a / b)
y = b * c - a
print(y)",0.39
1673,1673,1,가람의 나이는 11살이고 아버지의 나이는 가람의 나이의 4배보다 4살 더 많습니다. 아버지의 나이는 몇 살인지 답을 구하세요.,"a = 11
b = 4
c = 4
y = a * b + c
print(y)",56
1674,1674,1,"사과를 783개를 한 상자에 3개씩 담아 팔려고 할 때, 팔 수 있는 상자 수를 알아보려고 합니다. 사과를 한 상자에 5개씩 담아 팔면 최대 몇 상자까지 팔 수 있을 지 계산해보세요.","a = 783
b = 3
y = a // b
print(y)",156
1675,1675,8,"가로 9센티미터, 세로 4센티미터인 직육면체의 모든 모서리의 길이의 합이 27센티미터일 때 높이를 구하세요.","a = 9
b = 4
c = 27
y = c / 4 - (a + b)
print(y)",9
1676,1676,8,"가로 7cm 세로 10cm인 직사각형 모양의 종이를 한 번 잘라서 가장 큰 정사각형을 만들었습니다. 이 때, 정사각형을 만들고 남은 직사각형의 네 변의 길이의 합을 구해 보시오.","a = 7
b = 10
c = 4
y = ((b - a) + a) * 2
print(y)",20
1677,1677,8,"가로가 80cm, 세로가 184cm인 스케치북을 잘라서 가로 4cm, 세로 9cm인 직사각형 모양의 퍼즐은 몇 조각까지 만들 수 있습니까?","a = 80
b = 184
c = 4
d = 9
y = (a//c) * (b//d)
print(y)",400
1678,1678,6,어떤 수를 5로 나누어야 할 것을 잘못하여 8을 뺐더니 13이 되었습니다. 어떤 수에 8을 나누면 얼마가 되는지 구하시오.,"a = 5
b = 13
y = (a + b) / a
print(y)",3
1679,1679,1,음료수 17L를 5명이 똑같이 나누어 마셨습니다. 한 명이 마신 음료수는 몇 L일까요?,"a = 17
b = 5
y = a / b
print(y)",3
1680,1680,8,"세로가 가로의 3 배인 직사각형의 가로가 22cm 일 때, 이 직사각형의 둘레는 몇 cm 입니까?","a = 22
b = a * 2
y = (a + b) * 2
print(y)",138
1681,1681,8,"반지름이 16센티미터인 원이 있습니다. 원 위의 네 점을 이어 마름모를 그릴 때, 그린 마름모의 넓이를 구하세요.","a = 16
y = 2 * a * 2 * a / 2
print(y)",288
1682,1682,4,"수 카드 25, 57, 12 중에서 가장 큰 수와 가장 작은 수의 차를 구하시오.","a = [25, 57, 12]
y = max(a) - min(a)
print(y)",39
1683,1683,3,"숫자 카드 1, 3, 4가 있습니다. 카드를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구해 보시오.","from itertools import permutations

a = ['1', '3', '4']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b + c
print(y)",1110
1684,1684,3,"수 카드 1, 9, 1, 2를 한 번씩만 사용하여 만든 가장 작은 네 자리 수를 구하세요.","from itertools import permutations

a = ['1', '9', '1', '2']
y = int(min(map(''.join, permutations(a, 4))))
print(y)",1269
1685,1685,1,금붕어 54마리를 어항 한 개에 2마리씩 넣으려고 합니다. 어항이 몇 개 필요할 지 계산해보시오.,"a = 54
b = 2
y = a // b
print(y)",17
1686,1686,2,"동환이의 키는 일곱번째로 크고, 민규의 키는 아홉번째로 크다. 민기의 키는 동환이보다 작고 민규보다 크다면 민기는 몇 번째에 서 있나요?","a = 7
b = 9
y = (a + b) // 2
print(y)",8
1687,1687,1,1분에 0.9리터의 물이 나오는 수도에서 42분 동안 물을 받으면 몇 리터가 될까요?,"a = 1
b = 0.9
c = 42
y = b / a * c
print(y)",13.50
1688,1688,3,"4장의 숫자 카드 1, 5, 7, 8 중에서, 2장을 뽑아 한 번씩만 사용하여 두 자리 수를 만들었습니다. 만든 두 자리 수를 10으로 나누었을 때 몫이 가장 작은 나눗셈식의 몫을 구해 보시오.","from itertools import permutations

a = ['1', '5', '7', '8']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = 10
y = c // d
print(y)",8
1689,1689,1,"지니네 학교 학생 중 남학생은 665명이고, 여학생은 486명입니다. 지니네 학교 학생은 모두 몇 명일까요?","a = 665
b = 486
y = a + b
print(y)",801
1690,1690,2,총 40명의 학생들이 키가 큰 순서대로 줄을 서있다. 민지의 뒤에 1명이 있다면 민지는 몇 번째로 키가 큰가요?,"a = 40
b = 1
y = a - b
print(y)",29
1691,1691,8,한 변이 8센티미터인 정사각형이 있습니다.이 정사각형의 둘레는 몇 센티미터입니까?,"a = 8
b = 4
y = a * b
print(y)",32
1692,1692,4,숫자 카드 9.3 2.9 1.3 5.3 가 있습니다. 가장 큰 수와 가장 작은 수의 곱을 구하여 보세요,"a = [9.3, 2.9, 1.3, 5.3]
y = max(a) * min(a)
print(y)",8.10
1693,1693,1,덕현이는 하루에 780원씩 저금통에 저금을 하였습니다. 28일 동안 저금한 돈은 모두 얼마일까요?,"a = 780
b = 28
y = a * b
print(y)",23800
1694,1694,8,"진윤이는 넓이가 300cm²인 도화지로 가족 신문을 만들었습니다. 도화지 넓이의 3/5에 가족 소개란을 만들었고, 가족 소개란의 1/3에는 가족 사진을 붙였습니다. 가족 사진을 붙인 곳의 넓이는 몇 cm²인가요?","a = 180
b = 3 / 5
c = 1 / 3
y = a * b * c
print(y)",36
1695,1695,1,공책 74개를 한 사람에게 5개씩 똑같이 나누어 주려고 합니다. 몇 명에게 나누어 줄 수 있는지 구하시오,"a = 74
b = 5
y = a // b 
print(y)",15
1696,1696,8,한 변의 길이가 16센티미터인 정칠각형의 둘레는 얼마입니까?,"a = 16
b = 7
y = a * b
print(y)",84
1697,1697,4,"수 68, 76, 77, 77, 68, 47, 68, 74 가 있습니다. 이중에서, 68이상 60이하인 수는 모두 몇 개입니까?","a = [68, 76, 77, 77, 68, 47, 68, 74]
b = 68
c = 60
y = 0
for i in a :
    if i>=b and i<=c:
        y += 1
print(y)",4
1698,1698,7,우진이는 빵을 5개 샀고 진주는 빵을 6개보다 2개 더 많이 샀습니다. 빵을 더 적게 산 사람은 누구일까요?,"a = 5
b = 6
c = 2
dicts = {'우진': a, '진주': b + c}
y = min(dicts, key=dicts.get)
print(y)",우진
1699,1699,7,오늘 기사 식당에는 손님이 2016명 왔고 해마 식당에는 3213명이 왔습니다. 어느 식당에 온 손님이 더 많을까요?,"a = 2016
b = 3213
dicts = {'기사': a, '해마': b}
y = max(dicts, key=dicts.get)
print(y)",해마
1700,1700,8,한 변의 길이가 10cm인 마름모와 한 변의 길이가 4cm인 마름모가 있습니다. 두 마름모의 둘레의 차는 몇 cm인지 구하시오.,"a = 10
b = 4
c = 4
y = a * b - c * b
print(y)",36
1701,1701,8,직사각형의 넓이가 57제곱미터이고 세로가 7미터일 때 세로는 몇 미터인가요?,"a = 57
b = 7
y = a / b
print(y)",6
1702,1702,8,한 변이 15 센티미터인 정삼각형 모양의 색종이의 둘레를 구하시오.,"a = 15
b = 3
y = a * b
print(y)",36
1703,1703,8,"지름이 41cm 인 원 안에 반지름이 2cm 인 원을 겹치지 않게 그린다고 한다면, 몇 개까지 그릴 수 있습니까?","a = 41
b = 2
c = 2 * b
y = int(a / c)
print(y)",5
1704,1704,2,"한수와 친구들이 정민, 수영, 한수, 승현, 찬혁 순으로 한 줄로 서 있습니다. 한수는 몇 번째에 서 있나요?","a = ['정민', '수영', '한수', '승현', '찬혁']
y = a.index('한수') + 1
print(y)",3
1705,1705,8,"가로가 10센티미터, 세로가 33센티미터인 직사각형 2개를 옆으로 붙여 만든 직사각형의 네 변의 길이의 합은 몇 센티미터 입니까?","a = 10
b = 33
c = 2
y = (a * c + b) * 2 
print(y)",102
1706,1706,7,"기정이는 14일 동안 훌라후프를 매일 241 번씩 할 것이고, 설희는 훌라우프를 매일 90번씩 42일 동안 할 것입니다. 기정이와 설희 중 누가 훌라후프를 더 많이 하게 될까요?","a = 14
b = 241
c = 90
d = 42
dict = {'기정': a * b, '설희': c * d}
y = max(dict, key=dict.get)
print(y)",기정
1707,1707,1,익현이는 누나보다 147 원 더 가지고 있습니다. 익현이가 가지고 있는 돈이 714 원이라면 동생이 가지고 있는 돈은 얼마입니까?,"a = 147
b = 714
y = b - a
print(y)",300
1708,1708,7,"피아노를 세현이는 1년 9개월 동안 배웠고, 성윤이는 49개월 동안 배웠습니다. 누가 피아노를 더 오래 배웠는지 구하세요.","a = 1
b = 9
c = 49
dicts = {'세현': a * 12 + b, '성윤': c}
y = max(dicts, key=dicts.get)
print(y)",성윤
1709,1709,8,한 변의 길이가 3cm인 정사각형이 있습니다. 이 정사각형의 둘레를 구하세요.,"a = 3
b = 4
y = a * b
print(y)",8
1710,1710,1,연필 41 자루를 한 명에게 4자루씩 주려고 합니다. 몇 명에게 나누어 줄 수 있는지 구해보세요.,"a = 41
b = 4
y = a // b
print(y)",9
1711,1711,3,70보다 크고 122보다 작은 두 자리 수 중에서 9로 나누었을 때 나머지가 6인 수는 모두 몇 개인가요?,"a = 70
b = 122
c = 9
d = 6
y = 0
for i in range(a, b):
    if i % c == 7:
        y = y + 1
print(y)",2
1712,1712,4,"천의 자리 숫자가 2, 백의 자리 숫자가 9, 십의 자리 숫자가 2, 일의 자리 숫자가 7인 네 자리 수는 무엇인지 구하여 보세요.","a = 2
b = 9
c = 2
d = 7
y = (a * 1000) + (b * 100) + (c * 10) + (d * 1)
print(y)",4735
1713,1713,1,소이는 매일 오렌지주스를 11/10L마십니다. 소이가 6일 동안 마신 오렌지주스는 모두 몇 L일까요?,"a = 11/10
b = 6
y = a*b
print(y)",5.5
1714,1714,8,한 변의 길이가 17cm인 정사각형이 있습니다. 이 정사각형의 넓이는 몇 cm²입니까?,"a = 17
b = 4
y = a * a
print(y)",121
1715,1715,8,"가로가 3.3cm, 세로가 6.6cm인 직사각형이 있습니다. 그리고, 가로가 4.8cm, 높이가 1cm인 평행사변형이 있다. 두 도형의 넓이의 합은 몇 cm²입니까?","a = 3.3
b = 6.6
c = 4.8
d = 1
y = (a * b) + (c * d)
print(y)",32.92
1716,1716,1,진석이는 백화점에서 9062원짜리 양말을 9개 사고 34804원을 냈습니다. 진석이는 거스름돈을 얼마나 받아야 하나요?,"a = 9062
b = 9
c = 34804
y = c - a * b
print(y)",3000
1717,1717,3,"3장의 숫자 카드 1, 2, 3, 3를 한 번씩만 사용하여 만든 가장 큰 네자리 수를 반올림하여 백의 자리까지 나타내보세요.","from itertools import permutations
a = ['1', '3', '3', '3']
b = int(max(map(''.join, permutations(a, 2))))
y = round(b, -2)
print(y)",9500
1718,1718,8,둘레가 30센티미터인 마름모가 있습니다. 이 마름모의 한변의 길이를 구하시오.,"a = 30
b = 4
y = a / b
print(y)",8
1719,1719,3,"숫자 카드 1, 4, 1, 6, 9를 모두 한 번씩만 사용하여 만들 수 있는 가장 작은 다섯 자리 수를 구하시오.","a = [1, 4, 1, 6, 9]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",13579
1720,1720,1,"어느 공장에서 문제집을 1 월에는 277 권, 2 월에는 425 권을 만들었습니다. 이 공장에서 1 월과 2 월 동안 만든 문제집은 모두 몇 권인지 계산해보시오.","a = 277
b = 425
y = a + b
print(y)",702
1721,1721,8,한 변의 길이가 11센티미터인 정사각형이 있습니다. 이 사각형과 둘레가 같은 정구각형의 한 변의 길이는 몇 센티미터인지 구하시오.,"a = 11
b = 4
c = 9
y = a * b / c
print(y)",8
1722,1722,8,한 변이 23cm인 정사각형이 있습니다. 이 정사각형의 네 변의 길이의 합은 몇 입니까?,"a = 23
b = 4
y = a * b
print(y)",44
1723,1723,1,"자동차에 휘발유가 1.21리터 들어있었습니다. 주유소에서 휘발유를 12.33리터더 넣은 후 4.58리터만큼 휘발유를 사용하였다면, 자동차에 남아 있는 휘발유는 몇 리터일까요?","a = 1.21
b = 12.33
c = 4.58
y = a + b - c
print(y)",6.67
