,Unnamed: 0,class,problem,code,answer
1539,1539,1,"민경이는 집에서 1.8km 거리에 있는 할머니 댁에 가려고 합니다. 0.3km는 걸어서, 0.6km는 버스를 타고, 나머지는 뛰어서 가려고 합니다. 뛰어서 가야 할 거리는 몇 km인지 구해보시오.","a = 1.8
b = 0.3
c = 0.6
y = a - (b + c)
print(y)",0.70
1540,1540,8,한 변의 길이가 5/6미터인 정사각형의 둘레는 몇 미터입니까?,"a = 5 / 6
b = 4
y = a * b
print(y)",3.11
1541,1541,8,"둘레가 64cm이고, 가로의 길이가 12cm인 직사각형이 있습니다. 이 직사각형의 세로는 몇 cm입니까?","a = 4
b = 64
c = 12
y = b / 2 - c
print(y)",26
1542,1542,1,마스크를 한 사람에게 38개씩 나누어 주었더니 모두 9명에게 주고 1개가 남았습니다. 처음 준비한 마스크는 총 몇 개입니까?,"a = 38
b = 9
c = 1
y = a * b + c
print(y)",54
1543,1543,1,미국 돈 1달러가 우리나라 돈으로 4339원이었습니다. 미국 돈 3달러는 우리나라 돈으로 얼마인지 구하세요.,"a = 4339
b = 3
y = a * b
print(y)",5292
1544,1544,3,1부터 9까지의 수 중에서 다음 식 62*3>86*A를 만족하는 수는 모두 몇 개입니까?,"a = 1
b = 9
c = 62
d = 3
e = 86
y = 0
for i in range(a,b+1) :
    if i < c * d / e:
        y += 1 
print(y)",1
1545,1545,1,28÷7＋(9＋8)×2을 계산하세요.,"y = 28 / 7 + (9 + 8) * 2
print(y)",47
1546,1546,4,"케이크와 미역국, 잡채는 각각 558 킬로칼로리, 391 킬로칼로리, 447 킬로칼로리입니다. 열량이 가장 높은 음식과 가장 낮은 음식의 열량은 몇 킬로칼로리가 차이 날까요?","a = [558, 391, 447]
y = max(a) - min(a)
print(y)",266
1547,1547,3,"2장의 수 카드 1, 6, 8, 7, 5가 있습니다. 카드를 한 번씩만 사용하여 두 자리 수 1개를 만들고 나눗셈을 할 다면, 가장 큰 몫은 얼마일까요?","from itertools import permutations

a = ['1', '2', '8', '7', '6']
b = int(max(map(''.join, permutations(a, 1))))
c = int(min(map(''.join, permutations(a, 2))))
y = b // c
print(y)",6
1548,1548,7,"과일 가게에 배가 216개, 귤이 936개 있습니다. 어떤 과일이 더 많습니까?","a = 216
b = 936
dicts = {""배"": a, ""귤"": b}
y = max(dicts, key=dicts.get)
print(y)",배
1549,1549,1,과일 가게에 멜론이 48개 있습니다. 이 멜론을 하루에 9개씩 판다면 며칠 동안 팔아야 할까요?,"from math import ceil

a = 48
b = 9
y = ceil(a / b)
print(y)",8
1550,1550,6,어떤 수를 5로 나누어야 할 것을 잘못하여 곱하였더니 429가 되었습니다. 바르게 계산해보세요.,"a = 5
b = 429
y = (b / a) / a
print(y)",7
1551,1551,1,579 - 383을 계산해보세요.,"a = 579
b = 383
y = a - b 
print(y)",314
1552,1552,1,구슬 94개를 한 명에게 4 개씩 주면 모두 몇 명에게 나누어 줄 수 있을 지 계산해보시오.,"a = 94
b = 4
y = a // b
print(y)",27
1553,1553,1,"리본 2 미터 를 똑같이 16 조각으로 나누어 그중 인혜가 9 조각, 현서가 6 조각을 사용했습니다. 둘이 사용한 리본의 길이의 곱을 구하시오.","a = 2 / 16
b = 9
c = 6
y = (a * b) * (a * c)
print(y)",1.80
1554,1554,6,어떤 수에 81를 곱해야 하는데 실수로 61를 더했더니 49이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 81
b = 61
c = 49
y = (c - b) * a 
print(y)",740
1555,1555,1,학종이가 45장 있습니다. 그중 파란색 색종이가 1/5이라고 합니다. 파란색 색종이는 몇 장이 될까요?,"a = 45
b = 1 / 5
y = a * b
print(y)",11
1556,1556,8,"가로의 길이가 20cm, 세로의 길이가 22cm인 직사각형이 있습니다. 이 직사각형의 넓이를 구하시오.","a = 20
b = 22
y = a * b
print(y)",527
1557,1557,7,"현희는 전체 케이크의 4/2, 유빈이는 1/4 나머지는 세민이가 먹었습니다. 케이크를 가장 많이 먹은 사람은 누구입니까?","a = 4 / 2
b = 1 / 4
c = 1 - (a + b)
dicts = {'현희': a, '유빈': b, '세민': c}
y = max(dicts, key=dicts.get)
print(y)",세민
1558,1558,4,"4/16, 1/7, 3/5, 2/39, 6/17, 6/22, 7/34 중에서 기약분수의 개수를 구하시오.","a = [(4, 16), (1, 7), (3, 5), (2, 39), (6, 17), (6, 22), (7, 34)]
y = 0
for i in a:
    for t in range(2, i[0] + 1):
        if i[0] % t == 0 and i[1] % t == 0:
            break
        if t == i[0]:
            y += 1
print(y)",3
1559,1559,8,한 변의 길이가 2cm 인 정사각형 9개를 일렬로 이어 붙인 직사각형의 네 변의 길이의 합은 몇 cm 입니까?,"a = 2
b = 9
y = (a * b * 2) + a * 2
print(y)",60
1560,1560,8,둘레가 63cm 인 정팔각형의 한 변의 길이는 몇 cm 입니까?,"a = 63
b = 8
y = a / b
print(y)",10
1561,1561,1,한 봉지에 9.69kg씩 들어 있는 소금이 9봉지 있습니다. 이 소금을 17개의 병에 똑같이 나누어 담는다면 한 병에 담을 수 있는 소금은 몇 kg가 될까요?,"a = 9.69
b = 9
c = 17
y = a * b / c
print(y)",3.75
1562,1562,8,"한 변의 길이가 21센티미터, 다른 변의 길이가 20센티미터인 평생사변형이 있습니다. 이 평핸사변형의 둘레를 구하세요.","a = 21
b = 20
y = 2 * (a + b)
print(y)",42
1563,1563,5,"윤진이와 성진이는 각각 1:6의 비율로 프로젝트를 진행했습니다. 일한 만큼 성과금 7628718원을 나눠서을 준다고 할 때, 성진이는 윤진이보다 얼마 더 받게 됩니까?","a = 1
b = 6
c = 7628718
y = abs((c / (a + b))*a - (c / (a + b))*b)
print(y)",2000000
1564,1564,8,반지름의 길이가 12센티미터인 원이 있습니다. 이 원의 넓이는 몇 센티미터²인가요?,"import math

a = 12
b = math.pi
y = (a ** 2) * b
print(y)",314.1592653589793
1565,1565,5,2.5은 0.1이 A개이고 0.1이 6개 있으면 B입니다. A와 B의 합은 얼마입니까?,"a = 2.5
b = 0.1
c = 6
y = a / b + b * c
print(y)",28.90
1566,1566,8,"윗변의 길이가 20센티미터, 아랫변의 길이가 5센티미터인 사다리꼴의 넓이가 64센티미터²라면 높이는 몇 센티미터인가요?","a = 20
b = 5
c = 64
y = c * 2 / (a + b)
print(y)",8
1567,1567,8,"밑변이 10cm, 높이가 39cm인 평행사변형이 있고, 넓이는 밑변이 10cm, 높이가 15cm인 삼각형이 있습니다. 두 도형의 넓이의 차는 몇 cm² 입니까?","a = 10
b = 39
c = 10
d = 15
y = (a * b) - (c * d / 2)
print(y)",100
1568,1568,1,1광년은 9조 3100억 km입니다. 50광년은 몇 km입니까?,"a = 9.31
b = 50
y = a * b * (10 ** 12)
print(y)",465500000000000.0
1569,1569,5,어떤 수의 29 배는 24입니다. 어떤 수의 0.01배는 얼마입니까?,"a = 29
b = 24
c = b / 10
d = 0.01
y = c * d
print(y)",0.02
1570,1570,1,"핑크 형광펜이 43 개, 하늘색 형광펜이 89 개, 라벤더 형광펜이 하늘색 형광펜보다 2 개 더 있습니다. 핑크 형광펜은 라벤더 형광펜보다 몇 개 더 많습니까?","a = 43
b = 89
c = 2
y = a - (b + c)
print(y)",7
1571,1571,4,"28, 65, 40, 73, 91 중에서 83 이하인 수는 모두 몇 개입니까?","a = [28, 65, 40, 73, 91]
b = 83
y = 0
for i in a :
    if i <= b :
        y += 1
print(y)",1
1572,1572,1,똑같은 바게트 5개가 들어 있는 상자의 무게를 재어 보니 823g 이었습니다. 여기에 똑같은 바게트 2 개를 더 넣어 무게를 재어 보니 613g 이었습니다. 상자만의 무게는 몇 g 일까요?,"a = 5
b = 823
c = 2
d = 613
y = b - (d - b) / c * a
print(y)",180
1573,1573,1,영선이는 한 봉지에 9개씩 들어 있는 딱지를 30봉지 가지고 있습니다. 이 딱지를 친구 40명에게 똑같이 나누어 주려고 합니다. 친구 한 명에게 딱지를 몇 개씩 나누어 줄 수 있습니까?,"a = 9
b = 30
c = 40
y = a * b // c
print(y)",15
1574,1574,8,"가로가 8cm, 세로가 8cm인 직육면체의 모든 모서리의 길이의 합이 34cm일 때 직육면체의 높이를 구하시오.","a = 8
b = 8
c = 34
y = (c - (a + b) * 4) / 4
print(y)",3
1575,1575,3,"4장의 수 카드 1, 3, 9, 5가 있습니다. 카드를 한 번씩만 사용하여 두 자리 수 2개를 만들고 나눗셈을 할 때, 가장 큰 몫은 얼마입니까?","from itertools import permutations

a = ['1', '3', '9', '5']
b = int(max(map(''.join, permutations(a, 2))))
c = int(min(map(''.join, permutations(a, 2))))
y = b // c
print(y)",7
1576,1576,7,"13개씩 묶음 2개와 낱개 1개인 수가 있고, 25개씩 묶음 2개와 낱개 5개인 수 중에 큰 수를 적어보시오.","a = 13 * 2 + 1
b = 25 * 2 + 5
y = max(a, b)
print(y)",34
1577,1577,8,가로가 8cm 세로가 7cm인 직사각형 모양의 책의 넓이는 몇 cm²입니까?,"a = 8
b = 7
y = a * b
print(y)",30
1578,1578,8,둘레가 211미터인 정사각형 모양의 정원이 있습니다. 이 정원의 넓이는 몇 제곱미터일까요?,"a = 211
b = 4
c = a / b
y = c * c
print(y)",1600
1579,1579,4,51의 약수인 어떤 수의 약수를 모두 더하면 54입니다. 어떤 수를 얼마일까요?,"a = 51
b = 54
c = []
for i in range(1, a + 1):
    if a % i == 0:
        c.append(i)
for i in c:
    d = 0
    for j in range(1, i + 1):
        if i % j == 0:
            d += j
    if d == b:
        y = i
        break
print(y)",8
1580,1580,8,"가로가 10미터, 세로가 350센티미터인 직사각형이 있습니다. 이 직사각형의 넓이는 몇 제곱미터인가요?","a = 10
b = 3.5
y = a * b
print(y)",35
1581,1581,1,743 - 853을 계산해 보세요.,"a = 743
b = 853
y = a - b 
print(y)",448
1582,1582,1,"설탕 15.6kg을 한 사람당 3kg씩 나누어 주려고 할 때, 나누어 줄 수 있는 사람 수는 몇 명일까요?","a = 15.6
b = 3
y = a // b
print(y)",3
1583,1583,8,넓이가 81cm²인 정사각형이 있습니다. 이 정사각형의 한 변의 길이는 몇 인가요?,"a = 81
y = a ** 0.5
print(y)",9
1584,1584,1,은지는 롤케잌을 똑같이 26 조각으로 자른 후 그 중 3 개를 먹었습니다. 남은 롤케익은 몇 조각일까요?,"a = 26
b = 3
y = a - b
print(y)",7
1585,1585,1,32 X 47 을 계산하면 결과는 얼마입니까?,"a = 32
b = 47
y = a * b
print(y)",1200
1586,1586,6,어떤 수에서 5.91를 빼야 할 것을 실수로 더했더니 10.55가 되었습니다. 바르게 계산한 값은 얼마인가요?,"a = 20.55
b = 5.91
c = a - b
y = c - b
print(y)",8.73
1587,1587,6,90 에서 어떤 수를 빼고 86 을 더해야 할 것을 88 에 어떤 수를 더했더니 115이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 90
b = 86
c = 115
y = a - (c - a) + b
print(y)",111
1588,1588,1,"준영이는 오늘 한 컵에 1/3L씩 들어있는 주스를 5컵마셨다면, 준영이가 오늘 마신 주스는 모두 몇 L인가요?","a = 1/3
b = 5
y = a * b
print(y)",0.60
1589,1589,8,"수연이는 가로가 0.84미터 이고, 세로가 0.70미터 인 직사각형 모양의 수학 공책을 가지고 있습니다. 수연이의 수학 공책의 넓이는 몇 제곱미터인지 소수점 둘째자리까지 반올림해서 구하시오","a = 0.84
b = 0.70
y = a * b
print(""{:.2f}"".format(y))",0.28
1590,1590,1,"일정하게 물이 나오는 수도를 11분 동안 틀어 욕조에 71리터의 물을 받았다고하면, 1분 동안 받은 물의 양은 몇 리터 입니까?","a = 71
b = 11
y = a / b
print(y)",3
1591,1591,6,어떤 수에 0.6룰 곱하면 1.89입니다. 어떤 수를 0.9로 나누었을 때의 몫은 얼마인지 구하세요.,"a = 0.6
b = 1.89
c = 0.9
y = b / a // c
print(y)",1.0
1592,1592,6,어떤 수에 9을 곱해야 할 것을 실수로 빼었더니 59가 되었습니다. 바르게 계산한 값은 얼마인지 구하시오.,"a = 9
b = 59
y = (b + a) * a
print(y)",300
1593,1593,1,영수네 학교 운동장의 둘레는 1.69km입니다. 영수는 이 운동장을 매일 1바퀴 반씩 1주일 동안 뛰었습니다. 영수가 2주일 동안 뛴 거리는 몇 km인지 구하고 소수점 아래 둘째짜리 까지 표기하시오.,"a = 1.69
b = 1.5
c = 1
d = 7
y = a * b * c * d
print(""{:.2f}"".format(y))",38.85
1594,1594,1,"8명씩 조를 나누려고 합니다. 학생이 35명 있을 때, 한 조에 몇 명이 들어가야 같은 수로 나누어 질까요?","a = 8
b = 35
y = b // a
print(y)",5
1595,1595,8,한 변의 길이가 44cm인 정사각형의 각 변의 가운데를 이어 마름모를 그렸습니다. 마름모의 넓이는 몇 cm²인가요?,"a = 44
y = a * a / 2
print(y)",144.5
1596,1596,3,"승민이는 숫자 카드 1, 1, 3을 갖고 있고, 서현이는 숫자 카드 2, 9, 4을 갖고 있습니다. 승민이와 서현이는 각자의 수 카드를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 승민이는 가장 작은 수를, 서현이는 가장 큰 수를 만들었다면 두 사람이 만든 수의 합은 얼마입니까?","from itertools import permutations
a = ['1', '1', '3']
b = ['2', '9', '4']
d = int(min(map(''.join, permutations(a))))
e = int(max(map(''.join, permutations(b))))
y = d + e
print(y)",777
1597,1597,1,1개의 무게가 560g인 유자 5개를 바구니에 담아 무게를 재었더니5kg 400g이었습니다. 바구니만의 무게는 몇 g일까요?,"a = 560
b = 5
c = 5400
y = c - a * b
print(y)",2600
1598,1598,1,"종운이는 7L 의 주스 중에서 1L 를 마셨을때, 남은 주스는 몇 L 입니까?","a = 7
b = 1
y = a - b
print(y)",3
1599,1599,7,"딸기는 한 바구니에 24 개씩 64 바구니 있고, 방울토마토는 4076 개 있습니다. 딸기와 방울토마토중 무엇이 더 적은가요?","a = 24
b = 64
c = 4076
dicts = {'딸기': a * b, '방울토마토': c}
y = min(dicts, key=dicts.get)
print(y)",방울토마토
1600,1600,1,땅콩이 한 봉지에 279개씩 7봉지 있습니다. 땅콩은 모두 몇 개일까요?,"a = 279
b = 7
y = a * b
print(y)",700
1601,1601,8,"넓이가 1센티미터²인 사각형 A가 있습니다. 도형 B는 96개의 A로 이루어져있고, 도형C는 29개의 A로 이루어져있습니다. B와 C의 넓이의 차는 몇 센티미터²인지 구하시오.","a = 1
b = 96
c = 29
y = b * a - c * a
print(y)",30
1602,1602,4,"89, 4, 95, 96가 있습니다. 가장 큰 수를 가장 작은 수로 나눈 수를 구하고 소수점 아래 둘 째 자리까지 표기해보세요.","a = [89, 4, 95, 96]
y = max(a) / min(a)
print(""{:.2f}"".format(y))",28.33
1603,1603,5,99을 어떤 수로 나누었더니 9로 나누어 떨어졌습니다. 어떤 수는 얼마일까요?,"a = 99
b = 9
y = a // b
print(y)",9
1604,1604,1,"영미의 몸무게는 73kg, 수철이의 몸무게는 91kg입니다. 두 사람의 몸무게의 합은 몇 kg 입니까?","a = 73
b = 91
y = a + b
print(y)",121
1605,1605,1,동화책을 책꽂이 한 칸에 6권씩 24칸에 꽂았습니다. 동화책은 모두 몇 권일 지 계산해보시오.,"a = 6
b = 24
y = a * b
print(y)",96
1606,1606,1,"연호는 매일 화단에 물을 줍니다. 물을 어제는 7659mL , 오늘은 2948mL 주었습니다. 어제 준 물과 오늘 준 물의 차는 몇 mL인가요?","a = 7659
b = 2948
y = a - b
print(y)",1180
1607,1607,8,"가로가 23cm, 둘레가 79cm인 직사각형이 있습니다. 이 직사각형의 넓이는 몇 cm²인지 구하세요.","a = 23
b = 79
y = a * ((b - 2 * a) / 2)
print(y)",132
1608,1608,1,"화살을 넣으면 2점, 넣지 못하면 5점을 잃는다고 합니다. 화살 14개를 넣고 9개를 넣지 못했을 때 수연이의 점수는 몇 점인지 구하세요.","a = 2
b = 5
c = 14
d = 9
y = (a * c) - (b * d)
print(y)",20
1609,1609,5,두 자리 수의 덧셈식 A1+2B=99을 만족하는 A를 구하시오.,"a = 1
b = 2
c = 99
y = 0
for i in range(1, 10):
    for j in range(1, 10):
        if (i * 10 + a) + (b * 10 + j) == c:
            y = i
            break
    if y != 0:
        break
print(y)",6
1610,1610,6,어떤 수에 8를 곱해야 할 것을 잘못하여 어떤 수를 7로 나누었더니 몫이 1가 나왔습니다. 바르게 계산한 정답을 구하시오.,"a = 8
b = 7
c = 1
y = (c * b) * a
print(y)",70
1611,1611,5,진수의 몸무게는 44kg입니다. 진수 어머니의 몸무게는 진수의 0.78배라면 진수 어머니의 몸무게는 얼마입니까?,"a = 44
b = 0.78
y = a * b
print(y)",56.55
1612,1612,1,사과 한박스에 사과 23개가 들었습니다. 사과 4박스에 들어있는 사과의 개수를 구하시오.,"a = 23
b = 4
y = a * b
print(y)",96
1613,1613,8,"가로가 1센티미터, 세로가 6센티미터인 직사각형의 네 변의 길이의 합은 몇 센티미터입니까?","a = 1
b = 6
y = (a + b) * 2
print(y)",14
1614,1614,8,"가로가 9.2m, 세로가 4.9m인 직사각형 모양의 화단의 가로와 세로를 각각 1.2배씩 되도록 늘려 만든 새로운 화단의 넓이는 몇 m²인가요?","a = 9.2
b = 4.9
c = 1.2
y = a * c * b * c
print(y)",138.07
1615,1615,1,"남학생 58명은 2명씩 한 모둠을 만들고, 여학생 83명은 29명씩 한 모둠을 만들었다면, 만든 모둠은 합은 몇 모둠인가요?","a = 58
b = 2
c = 83
d = 29
y = a // b + c // d
print(y)",13
1616,1616,7,"우유를 주영이는 2/50리터, 경석이는 4/22리터 마셨습니다. 주영이와 경석이 중 누가 우유를 더 많이 마셨나요?","a = 2 / 50
b = 4 / 22
dict = {'주영': a, '경석': b}
y = max(dict, key=dict.get)
print(y)",주영
1617,1617,8,한 변의 길이가 96cm인 정사각형과 둘레가 같은 정오각형의 한 변의 길이는 몇 cm입니까?,"a = 96
b = 4
c = 5
y = a * b / c
print(y)",40
1618,1618,7,"4개의 수 A, B, C, D가 있습니다. A는 50입니다. B는 A보다 10작은 수입니다. C는 B보다 9작은 수입니다. D는 B의 3배인 수라면, 어떤 수가 가장 작습니까?","a = 50
b = 10
c = 9
d = 3
dicts = {'A': a, 'B': a - b, 'C': a - b - c, 'D': (a - b) * d}
y = min(dicts, key=dicts.get)
print(y)",C
1619,1619,8,"원 A의 지름은 52센티미터이고 원 B의 지름은 원 A의 반지름과 같다면, 두 원의 반지름의 합은 몇 센티미터 입니까?","a = 52
b = a / 2
y = a / 2 + b / 2
print(y)",24
1620,1620,1,"총 74명의 학생이 한 줄로 서있을때, 소현이의 뒤에 13명의 학생이 있다면 소현이는 몇 번째에 서 있습니까?","a = 74
b = 13
y = a - b
print(y)",25
